,0
38007,100002210294728
38008,100002200225400
38009,100002193774520
38010,100002188441081
38011,100002172792725
38012,100002169703778
38013,100002153112633
38014,100002143391892
38015,100002140182172
38016,100002118423855
38017,100002090386993
38018,100002075561278
38019,100002049391735
38020,100002042471032
38021,100002019467433
38022,100002005048537
38023,100001999147416
38024,100001986593265
38025,100001967012525
38026,100001943456539
38027,100001912094287
38028,100001910235359
38029,100001890511950
38030,100001887916614
38031,100001874849228
38032,100001871362213
38033,100001859409747
38034,100001852531086
38035,100001845157006
38036,100001840965252
38037,100001827761179
38038,100001803671369
38039,100001796849086
38040,100001727092656
38041,100001722363765
38042,100001720492042
38043,100001707194395
38044,100001705915695
38045,100001689462515
38046,100001682648996
38047,100001680000867
38048,100001676730383
38049,100001654165452
38050,100001646196947
38051,100001632954332
38052,100001630776144
38053,100001617276002
38054,100001614398315
38055,100001610760477
38056,100001588916879
38057,100001558283226
38058,100001557940906
38059,100001551609780
38060,100001539361808
38061,100001528632093
38062,100001517226809
38063,100001503288041
38064,100001498902343
38065,100001481623505
38066,100001481285886
38067,100001475676171
38068,100001465948868
38069,100001461855182
38070,100001441356820
38071,100001441292036
38072,100001439061173
38073,100001426448448
38074,100001424735783
38075,100001421139652
38076,100001387904924
38077,100001384240202
38078,100001381144704
38079,100001357516241
38080,100001351768422
38081,100001351168375
38082,100001350307327
38083,100001349265727
38084,100001333286896
38085,100001326297229
38086,100001315072667
38087,100001309808246
38088,100001309286687
38089,100001308740388
38090,100001295225799
38091,100001295089608
38092,100001294795903
38093,100001290946612
38094,100001284097931
38095,100001277680825
38096,100001259712316
38097,100001250358638
38098,100001247441873
38099,100001212192673
38100,100001211508924
38101,100001205647824
38102,100001197241253
38103,100001162507696
38104,100001102492938
38105,100001096814755
38106,100001087667377
38107,100001079845318
38108,100001047895391
38109,100001018881908
38110,100000985569129
38111,100000978414504
38112,100000957949634
38113,100000944809187
38114,100000938106000
38115,100000935598399
38116,100000932466113
38117,100000932211134
38118,100000877366053
38119,100000861829767
38120,100000845617064
38121,100000837178202
38122,100000833067200
38123,100000826308126
38124,100000825243284
38125,100000786810839
38126,100000764498882
38127,100000738697490
38128,100000735005579
38129,100000724620423
38130,100000692020306
38131,100000688459571
38132,100000636640163
38133,100000621602835
38134,100000615231498
38135,100000605349512
38136,100000602912082
38137,100000602465035
38138,100000586921814
38139,100000585351625
38140,100000583904844
38141,100000581650245
38142,100000575516003
38143,100000568731653
38144,100000568614881
38145,100000568459727
38146,100000556213068
38147,100000556113155
38148,100000534796970
38149,100000518347932
38150,100000511925279
38151,100000504994127
38152,100000504969915
38153,100000501429569
38154,100000497493939
38155,100000489903600
38156,100000479580389
38157,100000473941303
38158,100000458070741
38159,100000452156293
38160,100000450326938
38161,100000448890224
38162,100000447032426
38163,100000446193859
38164,100000441410474
38165,100000428602907
38166,100000424119605
38167,100000414384871
38168,100000413421225
38169,100000412819246
38170,100000412299944
38171,100000402770100
38172,100000397588108
38173,100000397035531
38174,100000396169811
38175,100000390441600
38176,100000389965566
38177,100000389948539
38178,100000388325410
38179,100000387735484
38180,100000382528437
38181,100000382117840
38182,100000381459817
38183,100000376848197
38184,100000376292191
38185,100000373765420
38186,100000373245212
38187,100000370285814
38188,100000359296143
38189,100000355482427
38190,100000354232562
38191,100000350744706
38192,100000348875089
38193,100000348074074
38194,100000348056491
38195,100000347596599
38196,100000345314326
38197,100000343791939
38198,100000332405701
38199,100000331467692
38200,100000329351881
38201,100000329220286
38202,100000326384830
38203,100000318297395
38204,100000315494652
38205,100000309183891
38206,100000307452169
38207,100000307437617
38208,100000300709069
38209,100000295961561
38210,100000293200391
38211,100000287556394
38212,100000287147117
38213,100000285748199
38214,100000280849748
38215,100000279108876
38216,100000278779583
38217,100000277009876
38218,100000275350240
38219,100000272958686
38220,100000267981570
38221,100000267739106
38222,100000265225984
38223,100000264681038
38224,100000263511292
38225,100000256827589
38226,100000248397643
38227,100000247410397
38228,100000242717311
38229,100000242447102
38230,100000240147552
38231,100000234713130
38232,100000234408355
38233,100000233631114
38234,100000229701853
38235,100000227491697
38236,100000223248799
38237,100000220028352
38238,100000218148636
38239,100000216135234
38240,100000214862109
38241,100000213785067
38242,100000211933023
38243,100000209357493
38244,100000205357562
38245,100000199952207
38246,100000196676135
38247,100000193153017
38248,100000187608312
38249,100000183196845
38250,100000181723456
38251,100000181263487
38252,100000179973273
38253,100000172068697
38254,100000169180321
38255,100000168425239
38256,100000165520035
38257,100000164966183
38258,100000158171656
38259,100000154442476
38260,100000148292769
38261,100000148038274
38262,100000147725769
38263,100000144715423
38264,100000142570001
38265,100000140506820
38266,100000139871006
38267,100000139447496
38268,100000134057023
38269,100000121755665
38270,100000121721915
38271,100000120589861
38272,100000110953948
38273,100000110090222
38274,100000107708799
38275,100000093309279
38276,100000090895205
38277,100000090064741
38278,100000083254924
38279,100000080658048
38280,100000078126753
38281,100000076196357
38282,100000074928327
38283,100000065806164
38284,100000057132018
38285,100000052213730
38286,100000042355701
38287,100000038071807
38288,100000013896760
38289,100000006231863
38290,1851550742
38291,1830442071
38292,1829610900
38293,1806244503
38294,1802335965
38295,1801035192
38296,1799266329
38297,1793984842
38298,1780264330
38299,1772756889
38300,1725586065
38301,1721932762
38302,1707932111
38303,1694901543
38304,1693134733
38305,1667003287
38306,1666689575
38307,1666490442
38308,1656925400
38309,1637880601
38310,1631899840
38311,1621127734
38312,1605638033
38313,1538113359
38314,1537034215
38315,1529237634
38316,1527072616
38317,1517845857
38318,1517682749
38319,1516364206
38320,1507969704
38321,1500358065
38322,1463600936
38323,1461109400
38324,1449273180
38325,1432885558
38326,1419975389
38327,1413711304
38328,1411134561
38329,1404202582
38330,1401147117
38331,1392132562
38332,1386799757
38333,1377193693
38334,1377171783
38335,1375825096
38336,1366543313
38337,1352781626
38338,1344753359
38339,1339776419
38340,1325773448
38341,1324652608
38342,1321569374
38343,1306991616
38344,1304973886
38345,1298178819
38346,1284651148
38347,1284566545
38348,1279403414
38349,1278575325
38350,1275294878
38351,1270534739
38352,1255533568
38353,1252522838
38354,1247053377
38355,1196108173
38356,1181223611
38357,1175720387
38358,1174608970
38359,1174207470
38360,1165468131
38361,1143694068
38362,1142161129
38363,1138869021
38364,1126860645
38365,1118408950
38366,1093651746
38367,1076725554
38368,1076240154
38369,1069428908
38370,1065909065
38371,1058506993
38372,1037966150
38373,1030950114
38374,1024698703
38375,1022809564
38376,1022242167
38377,1016751085
38378,1004037713
38379,836299367
38380,831143571
38381,824830233
38382,818747574
38383,816907660
38384,814694089
38385,805809060
38386,798917377
38387,797134075
38388,795822765
38389,792068891
38390,789628801
38391,788159479
38392,787943083
38393,785665607
38394,782198559
38395,781704469
38396,781535261
38397,772078683
38398,770039512
38399,769465741
38400,767058030
38401,764254658
38402,762894306
38403,760869474
38404,755891895
38405,754694034
38406,750534938
38407,749775538
38408,748784138
38409,726345300
38410,725692846
38411,725445143
38412,724891686
38413,722864222
38414,721601662
38415,718913186
38416,718055255
38417,715062029
38418,713084881
38419,708595523
38420,706003842
38421,701626373
38422,697601723
38423,696746563
38424,692680408
38425,692053575
38426,691632970
38427,689503456
38428,688146431
38429,675909010
38430,675865706
38431,670634316
38432,664548064
38433,662205668
38434,652137897
38435,632716075
38436,630566701
38437,628644063
38438,627729252
38439,627575966
38440,627082592
38441,625890211
38442,623729748
38443,623586775
38444,620761399
38445,613902851
38446,610469141
38447,608296284
38448,606874929
38449,597084027
38450,595472959
38451,594207115
38452,593845948
38453,593733298
38454,591851068
38455,590024752
38456,586320746
38457,584589019
38458,584212296
38459,576148261
38460,573151415
38461,571774850
38462,571462555
38463,571114322
38464,567547588
38465,563844036
38466,563342085
38467,563094441
38468,549709219
38469,548690616
38470,545330366
38471,544014226
38472,543183200
38473,542854159
38474,540745340
38475,540397022
38476,535668614
38477,534170450
38478,532513751
38479,526807554
38480,526266629
38481,524107447
38482,523358496
38483,521098849
38484,520019258
38485,517827636
38486,515418282
38487,513718751
38488,512732863
38489,507252722
38490,503428083
38491,502356027
38492,45808085
38493,100026618797847
38494,100002584826316
38495,100004457314247
38496,527676448
38497,100023486269848
38498,100000246477529
38499,100001225208963
38500,100003128323130
38501,1389084779
38502,100000232668471
38503,100005538874786
38504,100001499337507
38505,100009013229748
38506,100000303913916
38507,100000044567544
38508,100000447820373
38509,100001384338108
38510,100000028919507
38511,100009428157045
38512,100006492489917
38513,100032862534393
38514,1591689319
38515,1326336173
38516,100001057223623
38517,100036452792628
38518,100030732823368
38519,100024224196536
38520,100023612260991
38521,100022706256890
38522,100022106298383
38523,100022030213463
38524,100018786422251
38525,100017376072816
38526,100017245547713
38527,100016438635576
38528,100016268891518
38529,100015804969400
38530,100012979296361
38531,100012880333530
38532,100012614837123
38533,100012259600647
38534,100011240043935
38535,100010875826344
38536,100010828009110
38537,100010601911031
38538,100010542303652
38539,100009790713762
38540,100009769141155
38541,100009331444808
38542,100009309820434
38543,100009087425125
38544,100009048298099
38545,100008961337050
38546,100008849290623
38547,100008815366639
38548,100008702858212
38549,100008588705921
38550,100008379093278
38551,100008368990529
38552,100008354346150
38553,100008337990612
38554,100008188544208
38555,100008049220647
38556,100007957683547
38557,100007844299124
38558,100007817943385
38559,100007810965954
38560,100007783413944
38561,100007660684285
38562,100007596853537
38563,100007456653826
38564,100007431368508
38565,100007332639725
38566,100007177724186
38567,100006804241265
38568,100006784276461
38569,100006630872777
38570,100006544170542
38571,100006367864427
38572,100006366363267
38573,100006312730327
38574,100005697600571
38575,100005580754400
38576,100005515506875
38577,100005510864992
38578,100005308625123
38579,100005220519646
38580,100005169582618
38581,100004895462473
38582,100004859943733
38583,100004781803434
38584,100004549174653
38585,100004542243406
38586,100004523827732
38587,100004493407784
38588,100004418803984
38589,100004392152485
38590,100004258120496
38591,100004117055483
38592,100004098763161
38593,100004068941385
38594,100003967274487
38595,100003949347239
38596,100003894525131
38597,100003680741164
38598,100003657186688
38599,100003558586737
38600,100003524384069
38601,100003506633239
38602,100003469363965
38603,100003343210295
38604,100003303958519
38605,100003243969032
38606,100003219224894
38607,100003050826398
38608,100002768178606
38609,100002654824352
38610,100002598510891
38611,100002548987517
38612,100002490818286
38613,100002482306946
38614,100002480583849
38615,100002432485957
38616,100002394916754
38617,100002374210179
38618,100002357276519
38619,100002335167327
38620,100002311890859
38621,100002195362113
38622,100002164173184
38623,100002157220523
38624,100002147968131
38625,100002127862468
38626,100002108001818
38627,100002032325884
38628,100001901797118
38629,100001872805641
38630,100001847070704
38631,100001821040725
38632,100001801600692
38633,100001763149661
38634,100001761615738
38635,100001745626867
38636,100001722780410
38637,100001703482732
38638,100001641687535
38639,100001612449543
38640,100001610646153
38641,100001492301999
38642,100001478785952
38643,100001457332487
38644,100001445693185
38645,100001440425930
38646,100001405553140
38647,100001337140333
38648,100001332205951
38649,100001236505561
38650,100001207117959
38651,100001160300422
38652,100001147005762
38653,100001116388192
38654,100001113907129
38655,100001096262443
38656,100001080262744
38657,100001058118152
38658,100001039342313
38659,100001026755271
38660,100001003720925
38661,100000904814069
38662,100000871555584
38663,100000867530240
38664,100000860345940
38665,100000768476136
38666,100000741608850
38667,100000709298739
38668,100000663596853
38669,100000651660553
38670,100000616029282
38671,100000614260304
38672,100000608184795
38673,100000607729381
38674,100000595290053
38675,100000568129095
38676,100000565323072
38677,100000557310676
38678,100000555653123
38679,100000533793291
38680,100000530766102
38681,100000523850345
38682,100000519453057
38683,100000518591834
38684,100000515720760
38685,100000515418759
38686,100000514458538
38687,100000510590929
38688,100000479680026
38689,100000472232196
38690,100000465990587
38691,100000452187794
38692,100000431936519
38693,100000431615018
38694,100000421295224
38695,100000421030527
38696,100000416864673
38697,100000415662245
38698,100000409038264
38699,100000408182248
38700,100000403650993
38701,100000389595454
38702,100000386952853
38703,100000385599089
38704,100000382332619
38705,100000379931093
38706,100000375927836
38707,100000371851405
38708,100000370921087
38709,100000367695833
38710,100000365966568
38711,100000365551969
38712,100000358824584
38713,100000356741122
38714,100000356707117
38715,100000348622414
38716,100000347197113
38717,100000344182525
38718,100000330332336
38719,100000326970978
38720,100000323566858
38721,100000323097327
38722,100000322344323
38723,100000316216773
38724,100000314480746
38725,100000314162457
38726,100000313931088
38727,100000300106873
38728,100000296088569
38729,100000294854657
38730,100000292886456
38731,100000288219909
38732,100000285996658
38733,100000283067415
38734,100000282477252
38735,100000281132443
38736,100000280474888
38737,100000278800188
38738,100000276831982
38739,100000275673983
38740,100000275329136
38741,100000273770652
38742,100000270617698
38743,100000268410218
38744,100000262551465
38745,100000261528530
38746,100000260051761
38747,100000259093862
38748,100000254842054
38749,100000254405689
38750,100000252549441
38751,100000252411540
38752,100000252386576
38753,100000251151204
38754,100000247781363
38755,100000241506691
38756,100000238100623
38757,100000237855628
38758,100000237303457
38759,100000236555453
38760,100000232284236
38761,100000222937894
38762,100000222796726
38763,100000221267462
38764,100000220810745
38765,100000217839841
38766,100000217527113
38767,100000217480889
38768,100000215008256
38769,100000208116961
38770,100000204870810
38771,100000204267226
38772,100000203930493
38773,100000202560857
38774,100000201561111
38775,100000201484451
38776,100000197982684
38777,100000197808539
38778,100000196671198
38779,100000195722067
38780,100000192667713
38781,100000190718175
38782,100000188342387
38783,100000186673900
38784,100000186344846
38785,100000184763061
38786,100000178101115
38787,100000176913595
38788,100000176045675
38789,100000166571421
38790,100000165503717
38791,100000163418634
38792,100000162260149
38793,100000161180899
38794,100000159997104
38795,100000158723431
38796,100000153602730
38797,100000139818630
38798,100000137598288
38799,100000134852889
38800,100000134367486
38801,100000134055783
38802,100000131786362
38803,100000128322227
38804,100000121092551
38805,100000117504396
38806,100000117038726
38807,100000112818727
38808,100000109663116
38809,100000108740186
38810,100000105123406
38811,100000104081242
38812,100000102378555
38813,100000077958393
38814,100000077398317
38815,100000069949677
38816,100000069612683
38817,100000065886743
38818,100000065266915
38819,100000065164659
38820,100000064460771
38821,100000062655667
38822,100000058806359
38823,100000058367030
38824,100000046620245
38825,100000033821451
38826,100000031427648
38827,100000018653743
38828,100000015746973
38829,100000006985279
38830,100000006391364
38831,100000002267665
38832,1843622758
38833,1808807628
38834,1789343003
38835,1785266097
38836,1783181174
38837,1783171975
38838,1760259542
38839,1740707865
38840,1713182193
38841,1705885379
38842,1680733772
38843,1674018961
38844,1667058866
38845,1650367641
38846,1648651187
38847,1630705434
38848,1624519714
38849,1611505950
38850,1587295974
38851,1577336636
38852,1548640923
38853,1546454453
38854,1531514597
38855,1530622796
38856,1517786098
38857,1496029308
38858,1488482111
38859,1484871942
38860,1474546726
38861,1422661694
38862,1407755954
38863,1393035211
38864,1389252826
38865,1388061662
38866,1374295247
38867,1353793237
38868,1347352456
38869,1342621656
38870,1264227653
38871,1261989228
38872,1157771638
38873,1114746960
38874,1092315509
38875,1080927115
38876,1050589024
38877,1046267447
38878,1041496387
38879,1032784641
38880,1016029953
38881,1004141628
38882,1000110416
38883,809409703
38884,803189550
38885,780394663
38886,748854000
38887,745183971
38888,742404351
38889,742111634
38890,728247365
38891,723919149
38892,717682004
38893,710058309
38894,694430508
38895,686938429
38896,676112213
38897,675051920
38898,671359664
38899,665945707
38900,651521377
38901,645121906
38902,631396172
38903,626231544
38904,621174327
38905,610882332
38906,606752362
38907,593211109
38908,573971792
38909,561407455
38910,548745748
38911,528358950
38912,517887327
38913,509038507
38914,100000511545627
38915,1547250121
38916,100001049465631
38917,100000135581892
38918,100000138631863
38919,100000793383476
38920,100015996902669
38921,100005807402733
38922,100033726580655
38923,535979935
38924,100005016486721
38925,100003112649159
38926,100022361597553
38927,600694166
38928,100001280706641
38929,100036250941389
38930,100022258973756
38931,100019191491078
38932,100015921128228
38933,100014815501931
38934,100008664519565
38935,100004176703760
38936,100003704814783
38937,100003126565973
38938,100002453601545
38939,100001869939260
38940,100001458137810
38941,100001067688705
38942,1493147867
38943,638513390
38944,100009477221691
38945,793181505
38946,100000512940651
38947,100001844147858
38948,100000246774397
38949,100000193764910
38950,1377412826
38951,1020214865
38952,100014221447976
38953,100000390275923
38954,100003750442859
38955,1584199768
38956,100006859543530
38957,100004343686678
38958,100000827323441
38959,100000295269965
38960,1671132416
38961,1672428168
38962,1193873051
38963,100003914917801
38964,100000432409000
38965,100036216052946
38966,100028291650520
38967,100026526950218
38968,100025905961323
38969,100022673108292
38970,100022358392114
38971,100021605210982
38972,100020291295956
38973,100019356349165
38974,100017722034659
38975,100015199847032
38976,100014445190154
38977,100014169827236
38978,100012554831539
38979,100010983217473
38980,100010450455821
38981,100010317789127
38982,100010078368640
38983,100009669188479
38984,100009495982441
38985,100009454676655
38986,100009158582341
38987,100009138272103
38988,100008975268653
38989,100008703814108
38990,100008615107788
38991,100008566452441
38992,100008537625476
38993,100008370465110
38994,100008340483815
38995,100008203154368
38996,100008179995252
38997,100008112242295
38998,100007930901671
38999,100007675604689
39000,100007477773872
39001,100007227792606
39002,100007215192412
39003,100007052796472
39004,100006962978429
39005,100006919116398
39006,100006852216924
39007,100006736572588
39008,100006666164383
39009,100006655061795
39010,100006654727380
39011,100006520547018
39012,100006516182139
39013,100006451409347
39014,100006442481981
39015,100006255490774
39016,100006085895894
39017,100005876554526
39018,100005846734347
39019,100005769396537
39020,100005572991351
39021,100005438345439
39022,100005424611198
39023,100005309882936
39024,100005245413974
39025,100005089924447
39026,100005029607408
39027,100005000894228
39028,100004990562250
39029,100004719162803
39030,100004578394365
39031,100004444571239
39032,100004235562913
39033,100004212856261
39034,100004129568479
39035,100003996035939
39036,100003944033148
39037,100003864369721
39038,100003787715533
39039,100003731231113
39040,100003631745073
39041,100003620018087
39042,100003550286444
39043,100003548477976
39044,100003544776349
39045,100003521302275
39046,100003437126995
39047,100003240663677
39048,100003181995110
39049,100003154909044
39050,100003152957479
39051,100003128883345
39052,100003114953394
39053,100003084616886
39054,100003081648434
39055,100003045039147
39056,100003003413052
39057,100002928815283
39058,100002913844136
39059,100002867515245
39060,100002852108498
39061,100002725586355
39062,100002719219866
39063,100002689116985
39064,100002676767017
39065,100002611574643
39066,100002458664645
39067,100002420931461
39068,100002418261882
39069,100002408642254
39070,100002406495471
39071,100002306435108
39072,100002295243806
39073,100002265698513
39074,100002265148858
39075,100002242488172
39076,100002228292641
39077,100002169123597
39078,100002109236833
39079,100002103537415
39080,100002102434877
39081,100002069484326
39082,100001973205795
39083,100001971766294
39084,100001942587218
39085,100001849771910
39086,100001829134481
39087,100001815703920
39088,100001792575250
39089,100001756856226
39090,100001722028452
39091,100001712506194
39092,100001711367934
39093,100001659178421
39094,100001635170458
39095,100001620470070
39096,100001603288095
39097,100001565658640
39098,100001557675095
39099,100001542108162
39100,100001497459536
39101,100001480345335
39102,100001457122554
39103,100001455527745
39104,100001453082770
39105,100001449731066
39106,100001447633795
39107,100001446793613
39108,100001440651759
39109,100001431743500
39110,100001410751155
39111,100001385698255
39112,100001365861302
39113,100001355154594
39114,100001311842510
39115,100001286424141
39116,100001255566168
39117,100001250133482
39118,100001247028948
39119,100001188091409
39120,100001158935368
39121,100001057263873
39122,100001049959979
39123,100001029889389
39124,100001005784426
39125,100000992350726
39126,100000986695201
39127,100000982824595
39128,100000981929256
39129,100000918712684
39130,100000888912265
39131,100000886303596
39132,100000876249320
39133,100000853718231
39134,100000818800155
39135,100000798957020
39136,100000737629293
39137,100000668196103
39138,100000654166229
39139,100000636117650
39140,100000604234827
39141,100000580031030
39142,100000578490793
39143,100000571909821
39144,100000564611795
39145,100000529955841
39146,100000523455864
39147,100000515765865
39148,100000499891978
39149,100000495788327
39150,100000494025641
39151,100000484797530
39152,100000457446711
39153,100000454895134
39154,100000452728786
39155,100000450891565
39156,100000442871556
39157,100000439374820
39158,100000412928247
39159,100000408787986
39160,100000401730855
39161,100000397074060
39162,100000391639434
39163,100000385723448
39164,100000381222706
39165,100000380260233
39166,100000374388661
39167,100000372108119
39168,100000369518363
39169,100000369203531
39170,100000367373342
39171,100000365088940
39172,100000364126871
39173,100000361666983
39174,100000360327483
39175,100000359521325
39176,100000357754965
39177,100000357527530
39178,100000352988616
39179,100000348512475
39180,100000347441083
39181,100000347396805
39182,100000345431024
39183,100000345001028
39184,100000336325643
39185,100000334802629
39186,100000333275595
39187,100000332919178
39188,100000328364184
39189,100000326797721
39190,100000315425933
39191,100000314199895
39192,100000312563759
39193,100000310210626
39194,100000306892255
39195,100000301690578
39196,100000298314532
39197,100000295088148
39198,100000294160955
39199,100000294048499
39200,100000293510206
39201,100000292201087
39202,100000289991054
39203,100000288144897
39204,100000283311523
39205,100000282854648
39206,100000281142195
39207,100000276326626
39208,100000272085827
39209,100000271651987
39210,100000271613748
39211,100000270948416
39212,100000267093063
39213,100000266465694
39214,100000265947647
39215,100000264494432
39216,100000263597349
39217,100000263376656
39218,100000258421981
39219,100000258327720
39220,100000254404788
39221,100000253969352
39222,100000251192050
39223,100000250781671
39224,100000249581698
39225,100000247630236
39226,100000247036975
39227,100000246287358
39228,100000243937158
39229,100000242324057
39230,100000241223391
39231,100000235952342
39232,100000233470435
39233,100000228113570
39234,100000227558437
39235,100000227378010
39236,100000225849792
39237,100000225647215
39238,100000225283580
39239,100000225254670
39240,100000222123478
39241,100000220285003
39242,100000216318442
39243,100000215892852
39244,100000213954447
39245,100000211536718
39246,100000209398447
39247,100000208796403
39248,100000208759381
39249,100000208182240
39250,100000207159901
39251,100000205989570
39252,100000204344725
39253,100000201965129
39254,100000201175024
39255,100000200793319
39256,100000196928957
39257,100000196435269
39258,100000195864642
39259,100000194919459
39260,100000194724840
39261,100000190993004
39262,100000187683889
39263,100000187544713
39264,100000184304541
39265,100000184297616
39266,100000180107560
39267,100000179806900
39268,100000178574417
39269,100000178365035
39270,100000177621068
39271,100000176286806
39272,100000174170463
39273,100000171293323
39274,100000169412533
39275,100000167421162
39276,100000166747320
39277,100000165396610
39278,100000163022488
39279,100000161230399
39280,100000158150812
39281,100000154545278
39282,100000153811051
39283,100000152250746
39284,100000148971681
39285,100000148755470
39286,100000147312937
39287,100000147121580
39288,100000138394195
39289,100000134437044
39290,100000129146103
39291,100000128631908
39292,100000119810050
39293,100000114908724
39294,100000114261657
39295,100000103422509
39296,100000103012980
39297,100000102904486
39298,100000102097481
39299,100000099188277
39300,100000098737370
39301,100000098134917
39302,100000090079884
39303,100000074391138
39304,100000064714492
39305,100000061542751
39306,100000059621901
39307,100000054701205
39308,100000047263635
39309,100000034364048
39310,100000034202719
39311,100000033083225
39312,100000032684179
39313,100000029334212
39314,100000026853036
39315,100000025457818
39316,100000015457172
39317,100000012438515
39318,100000011402153
39319,1851891982
39320,1834564921
39321,1822921207
39322,1821292141
39323,1818998129
39324,1811484259
39325,1801657428
39326,1785396736
39327,1771522901
39328,1747340398
39329,1708099189
39330,1706793785
39331,1640688893
39332,1637887354
39333,1618983530
39334,1604246673
39335,1576907837
39336,1573044571
39337,1548106990
39338,1546172508
39339,1521447657
39340,1490209435
39341,1486055897
39342,1481767407
39343,1479987178
39344,1467450466
39345,1459972743
39346,1454011242
39347,1452900938
39348,1438284066
39349,1437895694
39350,1436416057
39351,1416664230
39352,1415787579
39353,1407764490
39354,1404646386
39355,1360436827
39356,1324689284
39357,1299763059
39358,1208494206
39359,1206953353
39360,1197108485
39361,1190787167
39362,1183069985
39363,1158537362
39364,1152342387
39365,1134482962
39366,1129766809
39367,1122983003
39368,1084309024
39369,1075437851
39370,1068124138
39371,1058298385
39372,1052419864
39373,1047709115
39374,1043142840
39375,1016504780
39376,895780225
39377,868130622
39378,866560033
39379,824768814
39380,797513329
39381,783593834
39382,778557247
39383,764894573
39384,749504299
39385,747259439
39386,737929205
39387,730938310
39388,728697666
39389,708108148
39390,698344483
39391,689676094
39392,671003155
39393,670098767
39394,634027767
39395,632053870
39396,630522573
39397,628760393
39398,628478011
39399,605867559
39400,605359890
39401,598443248
39402,596599236
39403,581654414
39404,579132893
39405,574293186
39406,571591697
39407,568396369
39408,557433578
39409,556685942
39410,550630775
39411,550112863
39412,548269629
39413,533902240
39414,524592507
39415,517014361
39416,512979227
39417,509522344
39418,503433134
39419,100000253050354
39420,100000271558391
39421,100009583245645
39422,100004753356045
39423,717411182
39424,100000148445856
39425,100004085687927
39426,100036657067856
39427,100036263042849
39428,100035759841790
39429,100035501993642
39430,100028179485637
39431,100028151831296
39432,100024584763458
39433,100021877087283
39434,100016768965490
39435,100015425919861
39436,100013606651768
39437,100013478470550
39438,100012446956928
39439,100011755804033
39440,100010421864369
39441,100009394725997
39442,100009104083692
39443,100009046337581
39444,100008377502977
39445,100007757310879
39446,100007129691512
39447,100007119488277
39448,100006681734649
39449,100006630609672
39450,100005871997367
39451,100004922833050
39452,100004550733724
39453,100004523681518
39454,100004486244554
39455,100004468920784
39456,100004442919351
39457,100004071870452
39458,100003946328503
39459,100003538566844
39460,100003283575497
39461,100002949796908
39462,100002913571734
39463,100002759956279
39464,100002580788532
39465,100002498516223
39466,100002277808006
39467,100001360408560
39468,100001181518269
39469,100000794367646
39470,100000671866818
39471,100000585663190
39472,100000576871111
39473,100000547647240
39474,100000493774156
39475,100000471122475
39476,100000448522618
39477,100000310184869
39478,100000261285647
39479,100000172474112
39480,100000165256073
39481,100000142607975
39482,100000052534956
39483,100000023569070
39484,1790814836
39485,1744496633
39486,1671355155
39487,1642631047
39488,1568717478
39489,1515486733
39490,1469912962
39491,1184881426
39492,657201988
39493,621277910
39494,593299780
39495,553628892
39496,502090785
39497,100006170898644
39498,100009305191883
39499,100014803458889
39500,100010211048181
39501,100016386969319
39502,100008624807918
39503,100000208800666
39504,100010204362724
39505,100010956673019
39506,100006023530862
39507,100014116665674
39508,100000366108725
39509,100003572437751
39510,100000395552493
39511,100025387290529
39512,100002432625694
39513,100004652885127
39514,100001597777452
39515,100000804456641
39516,100000850263683
39517,100005872448796
39518,100016379778679
39519,100006193719652
39520,100000288737230
39521,100022203456425
39522,100000080872871
39523,100005110725580
39524,100000284787572
39525,100016987839887
39526,100028484086867
39527,100009208196908
39528,100003135644074
39529,100025073942702
39530,100003276815435
39531,100000049173495
39532,100001920797517
39533,100003803480541
39534,100001836660222
39535,100000349040325
39536,100006403592053
39537,100036564632957
39538,100036504734054
39539,100036485632466
39540,100036433535650
39541,100036419674828
39542,100036416263780
39543,100036400064392
39544,100036353234025
39545,100036344860007
39546,100036318398346
39547,100036282184029
39548,100036066210715
39549,100036038928278
39550,100035931931426
39551,100035925440432
39552,100035865944629
39553,100035864524774
39554,100035859533506
39555,100035729883677
39556,100035709240193
39557,100035584846411
39558,100035540523562
39559,100035529890650
39560,100035208137076
39561,100035154840189
39562,100035138622037
39563,100034824288823
39564,100034808467985
39565,100034783401661
39566,100034755163333
39567,100034752853854
39568,100034716780551
39569,100034683228179
39570,100034651854033
39571,100034575218681
39572,100034478860041
39573,100034458887602
39574,100034371042470
39575,100034358392487
39576,100034326950468
39577,100034235778826
39578,100034221081143
39579,100034213357348
39580,100034088077420
39581,100033978039851
39582,100033973338961
39583,100033867429843
39584,100033724991583
39585,100033635601462
39586,100033622190087
39587,100033608930416
39588,100033552721538
39589,100033541652382
39590,100033510152783
39591,100033466634823
39592,100033460282526
39593,100033446091817
39594,100033435513321
39595,100033361984423
39596,100033324510112
39597,100033201615285
39598,100033076547198
39599,100032938307335
39600,100032863117890
39601,100032833403177
39602,100032788662131
39603,100032484191781
39604,100032475761234
39605,100032454938797
39606,100032266510778
39607,100032217437147
39608,100032211792771
39609,100032190093001
39610,100032069916949
39611,100031911368357
39612,100031842492903
39613,100031762964949
39614,100031618359112
39615,100031460565038
39616,100031283342402
39617,100031228568703
39618,100031183950394
39619,100031175537555
39620,100031171582359
39621,100031081777652
39622,100031017060968
39623,100030991470713
39624,100030937784788
39625,100030789647201
39626,100030785408316
39627,100030647820086
39628,100030512340540
39629,100030434941212
